repayment_id,application_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,days_overdue,payment_mode,remarks
REP101061,APP11200,2,2025-06-28,2025-06-26,17039.89,17039.89,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101062,APP12660,2,2024-06-07,2024-06-05,29652.34,29652.34,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101063,APP11691,2,2026-02-08,2026-02-06,55549.45,55549.45,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101064,APP11989,2,2025-03-02,2025-02-26,25431.96,25431.96,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101065,APP11397,1,2025-04-22,2025-04-17,12649.57,12649.57,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101066,APP10059,2,2026-01-12,2026-01-07,21781.8,21781.8,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101067,APP11062,1,2025-07-19,2025-07-17,8009.72,8009.72,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101068,APP12226,1,2025-03-14,2025-03-09,14340.43,14340.43,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101069,APP11828,2,2025-07-11,2025-08-15,6124.0,3994.39,Partially Paid,1350.0,35,Debit Card,Partial payment of ₹3994.39 received against due amount ₹6124.0.
REP101070,APP12832,1,2024-03-21,2024-03-20,7667.3,7667.3,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101071,APP10491,1,2024-06-07,2024-06-04,4449.74,4449.74,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101072,APP12936,1,2024-09-06,2024-09-06,47286.58,47286.58,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101073,APP12198,2,2025-02-02,,69403.31,0.0,Missed,4700.0,84,,EMI overdue by 84 days. No payment received.
REP101074,APP10825,1,2024-11-18,2024-11-15,4564.37,4564.37,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101075,APP10317,1,2025-12-21,2025-12-20,7589.79,7589.79,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101076,APP12533,1,2024-08-20,2024-08-15,18794.59,18794.59,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101077,APP10011,2,2025-09-21,2025-09-18,6827.74,6827.74,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101078,APP11917,1,2025-04-14,2025-04-10,5615.25,5615.25,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101079,APP10072,1,2025-09-05,2025-09-05,5912.83,5912.83,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101080,APP12947,1,2025-08-05,2025-07-31,62798.71,62798.71,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101081,APP12378,1,2024-06-10,2024-06-08,37280.9,37280.9,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101082,APP10824,2,2024-08-03,2024-08-02,12194.4,12194.4,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101083,APP10572,1,2025-10-14,2025-10-12,22913.98,22913.98,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101084,APP10578,1,2025-06-21,2025-06-18,11454.11,11454.11,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101085,APP11440,2,2024-07-09,2024-07-06,4543.45,4543.45,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101086,APP10192,1,2025-07-20,2025-07-20,14697.81,14697.81,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101087,APP10319,3,2025-04-17,2025-04-14,37452.2,37452.2,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101088,APP11286,1,2025-09-07,2025-10-19,13337.66,5518.54,Partially Paid,1560.0,42,UPI,Partial payment of ₹5518.54 received against due amount ₹13337.66.
REP101089,APP12535,1,2024-04-07,2024-04-06,7081.47,7081.47,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101090,APP12907,1,2025-11-26,2025-11-24,29890.23,29890.23,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101091,APP12651,1,2025-12-28,2025-12-25,6957.03,6957.03,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101092,APP11228,1,2025-05-30,2025-06-02,23604.04,24254.04,Paid Late,650.0,3,Credit Card,Payment delayed by 3 days. Late fee penalty assessed.
REP101093,APP11762,1,2025-11-01,2025-12-08,60780.28,63130.28,Paid Late,2350.0,37,Wallet,Payment delayed by 37 days. Late fee penalty assessed.
REP101094,APP12960,1,2025-09-14,2025-09-09,19326.96,19326.96,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101095,APP10543,1,2025-03-17,,11255.26,0.0,Missed,2300.0,36,,EMI overdue by 36 days. No payment received.
REP101096,APP12930,2,2025-04-21,2025-04-17,42139.27,42139.27,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101097,APP10125,2,2025-10-09,2025-10-09,10130.69,10130.69,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101098,APP10629,1,2024-05-04,2024-06-18,8410.51,3145.02,Partially Paid,1650.0,45,Credit Card,Partial payment of ₹3145.02 received against due amount ₹8410.51.
REP101099,APP10805,1,2025-03-25,2025-03-25,48141.59,48141.59,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101100,APP10288,2,2025-11-29,2025-11-27,12172.33,12172.33,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101101,APP11011,2,2025-03-29,2025-05-02,16093.32,18293.32,Paid Late,2200.0,34,Debit Card,Payment delayed by 34 days. Late fee penalty assessed.
REP101102,APP12749,3,2024-08-21,2024-10-05,13273.5,16023.5,Paid Late,2750.0,45,Credit Card,Payment delayed by 45 days. Late fee penalty assessed.
REP101103,APP11811,1,2025-05-28,2025-05-26,13519.6,13519.6,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101104,APP11287,1,2025-02-24,2025-02-23,8954.64,8954.64,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101105,APP11793,1,2024-04-10,2024-04-05,7845.83,7845.83,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101106,APP11740,2,2025-03-04,2025-03-01,57082.96,57082.96,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101107,APP12647,1,2025-07-05,2025-07-03,15314.16,15314.16,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101108,APP11192,1,2024-09-26,2024-09-25,67714.61,67714.61,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101109,APP11465,1,2024-05-16,2024-05-13,23927.21,23927.21,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101110,APP10454,1,2025-09-22,2025-09-22,70853.83,70853.83,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101111,APP11248,1,2024-10-29,2024-10-26,6285.68,6285.68,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101112,APP10739,1,2024-05-16,2024-05-14,26882.14,26882.14,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101113,APP12698,2,2024-09-25,2024-09-22,31688.83,31688.83,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101114,APP10964,1,2025-09-24,2025-09-22,14539.81,14539.81,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101115,APP12092,1,2025-02-27,2025-02-23,6009.72,6009.72,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101116,APP10929,2,2024-06-20,2024-07-23,21793.58,14972.53,Partially Paid,1290.0,33,NACH Auto-Debit,Partial payment of ₹14972.53 received against due amount ₹21793.58.
REP101117,APP10833,1,2025-01-10,2025-01-09,73488.52,73488.52,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101118,APP10292,2,2024-12-31,2024-12-27,4692.21,4692.21,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101119,APP12253,1,2025-12-23,2025-12-22,21458.17,21458.17,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101120,APP12476,1,2024-08-28,2024-08-24,61076.91,61076.91,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101121,APP10966,1,2025-07-27,2025-07-25,12156.03,12156.03,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101122,APP12365,1,2025-03-11,2025-04-17,3403.78,5753.78,Paid Late,2350.0,37,UPI,Payment delayed by 37 days. Late fee penalty assessed.
REP101123,APP10544,2,2025-08-27,2025-08-23,77725.68,77725.68,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101124,APP10780,1,2025-06-21,2025-06-16,2944.82,2944.82,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101125,APP12154,2,2025-11-28,2025-11-25,9389.97,9389.97,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101126,APP11571,1,2024-10-13,2024-10-08,116356.85,116356.85,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101127,APP10085,1,2024-11-03,2024-11-01,21444.9,21444.9,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101128,APP11377,2,2025-03-08,2025-03-06,11855.28,11855.28,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101129,APP11706,2,2026-01-20,2026-01-16,48249.92,48249.92,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101130,APP12273,2,2026-02-11,2026-02-17,26280.84,27080.84,Paid Late,800.0,6,NACH Auto-Debit,Payment delayed by 6 days. Late fee penalty assessed.
REP101131,APP10078,1,2025-05-18,2025-05-14,10137.41,10137.41,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101132,APP12364,1,2025-06-06,,66673.66,0.0,Missed,2650.0,43,,EMI overdue by 43 days. No payment received.
REP101133,APP11979,1,2024-09-28,2024-09-24,17251.14,17251.14,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101134,APP11991,1,2024-11-26,2024-11-21,33763.32,33763.32,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101135,APP10028,2,2025-06-08,2025-06-04,20426.16,20426.16,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101136,APP10543,2,2025-04-16,2025-04-11,11255.26,11255.26,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101137,APP10789,2,2025-06-08,2025-06-05,91966.69,91966.69,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101138,APP12910,1,2025-01-20,2025-01-17,4110.0,4110.0,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101139,APP12693,2,2024-09-20,2024-09-17,54183.19,54183.19,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101140,APP10789,3,2025-07-08,2025-07-05,91966.69,91966.69,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101141,APP11619,1,2025-10-13,2025-11-08,13141.71,14941.71,Paid Late,1800.0,26,Credit Card,Payment delayed by 26 days. Late fee penalty assessed.
REP101142,APP10336,2,2024-07-22,2024-07-22,23752.54,23752.54,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101143,APP11735,2,2024-10-11,2024-10-10,10993.14,10993.14,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101144,APP10923,1,2024-12-11,2024-12-09,5300.05,5300.05,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101145,APP11042,1,2024-04-09,2024-05-24,5424.3,2509.11,Partially Paid,1650.0,45,NACH Auto-Debit,Partial payment of ₹2509.11 received against due amount ₹5424.3.
REP101146,APP10813,2,2025-02-24,2025-02-24,5365.54,5365.54,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101147,APP10585,3,2024-12-27,2024-12-23,15621.1,15621.1,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101148,APP12429,1,2024-11-07,2024-12-16,10318.18,12768.18,Paid Late,2450.0,39,Debit Card,Payment delayed by 39 days. Late fee penalty assessed.
REP101149,APP12020,1,2024-09-23,2024-09-19,8959.05,8959.05,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101150,APP10072,2,2025-10-05,2025-10-02,5912.83,5912.83,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101151,APP12721,1,2024-11-17,2024-11-15,64887.36,64887.36,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101152,APP10099,1,2025-11-30,2025-11-29,35525.63,35525.63,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101153,APP11067,2,2024-05-14,2024-05-10,33935.66,33935.66,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101154,APP11658,1,2024-10-01,2024-09-29,9791.06,9791.06,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101155,APP11111,3,2025-07-17,2025-07-13,13964.27,13964.27,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101156,APP12636,1,2025-04-13,2025-04-10,7311.6,7311.6,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101157,APP11460,1,2024-02-02,2024-01-30,4698.6,4698.6,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101158,APP12438,1,2025-07-17,2025-07-13,21637.3,21637.3,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101159,APP12703,1,2024-03-09,2024-03-04,82054.91,82054.91,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101160,APP11100,2,2024-07-21,2024-07-18,7599.55,7599.55,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101161,APP12386,2,2025-02-04,2025-02-28,23764.59,25464.59,Paid Late,1700.0,24,NACH Auto-Debit,Payment delayed by 24 days. Late fee penalty assessed.
REP101162,APP11805,1,2025-07-11,2025-07-06,16456.21,16456.21,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101163,APP10167,1,2025-10-15,2025-11-22,12559.0,14959.0,Paid Late,2400.0,38,Credit Card,Payment delayed by 38 days. Late fee penalty assessed.
REP101164,APP12837,1,2024-04-25,2024-04-23,4620.95,4620.95,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101165,APP11550,2,2024-03-28,2024-03-28,11358.68,11358.68,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101166,APP11646,2,2025-10-14,2025-10-09,37705.25,37705.25,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101167,APP10434,3,2025-04-10,2025-05-06,3715.38,1874.77,Partially Paid,1080.0,26,Credit Card,Partial payment of ₹1874.77 received against due amount ₹3715.38.
REP101168,APP12686,2,2025-10-31,2025-11-30,8034.06,10034.06,Paid Late,2000.0,30,Net Banking,Payment delayed by 30 days. Late fee penalty assessed.
REP101169,APP10981,1,2025-01-10,2025-01-22,7406.25,8506.25,Paid Late,1100.0,12,UPI,Payment delayed by 12 days. Late fee penalty assessed.
REP101170,APP11510,2,2025-09-20,2025-09-16,5974.42,5974.42,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101171,APP11945,2,2024-10-25,2024-10-23,14807.11,14807.11,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101172,APP10649,1,2025-10-28,2025-10-24,7238.62,7238.62,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101173,APP12317,2,2024-05-03,2024-04-28,11553.96,11553.96,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101174,APP11889,2,2025-03-29,2025-03-27,15275.53,15275.53,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101175,APP11328,1,2025-06-10,,25188.22,0.0,Missed,3700.0,64,,EMI overdue by 64 days. No payment received.
REP101176,APP10015,1,2024-10-16,2024-10-12,38359.19,38359.19,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101177,APP11158,5,2025-09-02,,3084.47,0.0,Missed,3300.0,56,,EMI overdue by 56 days. No payment received.
REP101178,APP12298,1,2024-06-04,2024-06-17,4266.67,5416.67,Paid Late,1150.0,13,UPI,Payment delayed by 13 days. Late fee penalty assessed.
REP101179,APP12061,3,2025-03-08,2025-03-08,12877.64,12877.64,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101180,APP10702,2,2026-01-16,2026-01-13,50171.71,50171.71,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101181,APP10412,2,2025-06-13,2025-06-12,13326.94,13326.94,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101182,APP10949,1,2024-12-29,2024-12-24,9296.91,9296.91,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101183,APP12854,4,2024-08-26,2024-08-26,35039.47,35039.47,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101184,APP11837,1,2025-05-31,2025-05-29,5960.12,5960.12,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101185,APP12998,1,2025-07-20,2025-07-18,7654.23,7654.23,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101186,APP12277,1,2025-06-30,2025-06-28,23352.26,23352.26,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101187,APP10707,2,2026-02-16,2026-02-12,4357.02,4357.02,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101188,APP12231,1,2025-11-02,2025-11-01,73745.16,73745.16,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101189,APP10392,1,2024-10-05,2024-10-05,76425.35,76425.35,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101190,APP11166,1,2025-04-29,2025-05-16,13492.8,14842.8,Paid Late,1350.0,17,Credit Card,Payment delayed by 17 days. Late fee penalty assessed.
REP101191,APP11912,3,2024-09-19,2024-09-14,4355.68,4355.68,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101192,APP10352,2,2025-10-18,2025-10-13,7462.01,7462.01,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101193,APP12109,1,2024-11-20,2024-11-18,8967.42,8967.42,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101194,APP10393,1,2025-09-19,2025-09-17,6387.5,6387.5,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101195,APP10481,3,2025-11-22,2025-11-22,67782.27,67782.27,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101196,APP10030,1,2024-04-27,2024-04-27,32287.28,32287.28,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101197,APP12025,2,2025-12-06,2025-12-05,78729.99,78729.99,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101198,APP12145,2,2025-11-08,2025-11-03,97020.41,97020.41,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101199,APP12190,1,2025-06-04,2025-06-01,21672.42,21672.42,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101200,APP12378,2,2024-07-10,2024-07-06,37280.9,37280.9,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101201,APP10623,1,2025-07-06,2025-07-05,12395.44,12395.44,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101202,APP11110,2,2024-06-01,2024-05-29,18566.65,18566.65,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP101203,APP10113,1,2025-03-08,2025-03-04,10253.04,10253.04,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP101204,APP12800,1,2024-11-25,2024-11-21,21712.07,21712.07,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101205,APP10038,1,2025-07-16,2025-07-11,42906.46,42906.46,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101206,APP12041,1,2024-07-03,2024-06-28,10681.86,10681.86,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101207,APP10243,2,2024-12-15,2024-12-10,10958.46,10958.46,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101208,APP11973,1,2024-04-01,2024-03-29,36946.47,36946.47,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101209,APP11438,2,2025-01-14,2025-01-10,42460.72,42460.72,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101210,APP12560,1,2025-10-11,2025-10-11,45065.46,45065.46,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP101211,APP11318,2,2025-02-02,2025-01-28,13153.58,13153.58,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP101212,APP10030,2,2024-05-27,2024-07-09,32287.28,34937.28,Paid Late,2650.0,43,Wallet,Payment delayed by 43 days. Late fee penalty assessed.
REP101213,APP10538,1,2024-10-30,2024-10-28,18256.65,18256.65,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP101214,APP10831,2,2025-03-05,2025-03-11,3898.64,4698.64,Paid Late,800.0,6,NACH Auto-Debit,Payment delayed by 6 days. Late fee penalty assessed.
REP101215,APP12455,4,2025-07-11,2025-07-06,32481.1,32481.1,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP101216,APP11243,1,2024-07-02,,7782.97,0.0,Missed,2950.0,49,,EMI overdue by 49 days. No payment received.
REP101217,APP12517,1,2024-11-28,2024-11-26,17377.32,17377.32,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
