application_id,customer_id,lender_id,loan_amount,approved_amount,interest_rate,loan_tenure_months,loan_purpose,application_date,approval_date,loan_status,rejection_reason,loan_channel,processing_fee,emi_amount,disbursement_date
APP10999,CUST11096,LEN1015,220000.0,195000.0,13.48,48,Debt Consolidation,2025-01-25,2025-01-26,Approved,,Mobile App,6337.5,5277.94,2025-01-27
APP11000,CUST10032,LEN1009,415000.0,355000.0,23.9,18,Medical Emergency,2025-07-09,2025-07-09,Approved,,Mobile App,6390.0,23661.9,2025-07-11
APP11001,CUST10741,LEN1009,395000.0,360000.0,11.46,60,Personal Expenses,2024-11-10,2024-11-12,Approved,,Mobile App,6480.0,7910.11,2024-11-13
APP11002,CUST10909,LEN1015,115000.0,105000.0,13.03,6,Wedding,2025-01-02,2025-01-03,Approved,,Mobile App,3412.5,18171.06,2025-01-06
APP11003,CUST10120,LEN1019,475000.0,,,18,Business Expansion,2025-03-27,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP11004,CUST10529,LEN1009,170000.0,140000.0,20.43,24,Home Renovation,2025-10-07,2025-10-12,Approved,,Mobile App,2520.0,7154.86,2025-10-12
APP11005,CUST10477,LEN1004,395000.0,320000.0,19.76,12,Wedding,2024-11-20,2024-11-20,Approved,,Branch,5600.0,29606.3,2024-11-22
APP11006,CUST10528,LEN1001,440000.0,405000.0,22.81,60,Business Expansion,2024-02-15,2024-02-15,Approved,,Branch,10125.0,11372.97,2024-02-18
APP11007,CUST10232,LEN1017,240000.0,,,12,Business Expansion,2025-01-15,,Pending,,Branch,,,
APP11008,CUST11395,LEN1014,210000.0,180000.0,20.07,24,Debt Consolidation,2024-01-26,2024-01-28,Approved,,Mobile App,3420.0,9167.4,2024-01-31
APP11009,CUST11336,LEN1012,525000.0,,,18,Personal Expenses,2025-01-12,,Rejected,Low Credit Score,Mobile App,,,
APP11010,CUST10596,LEN1005,390000.0,,,6,Medical Emergency,2024-08-04,,Pending,,Branch,,,
APP11011,CUST10642,LEN1017,490000.0,475000.0,26.29,48,Business Expansion,2025-01-22,2025-01-27,Approved,,Mobile App,9975.0,16093.32,2025-01-28
APP11012,CUST10781,LEN1003,375000.0,365000.0,12.08,12,Vehicle Purchase,2024-05-04,2024-05-04,Approved,,Branch,5475.0,32443.47,2024-05-07
APP11013,CUST11351,LEN1017,370000.0,320000.0,11.23,18,Debt Consolidation,2025-08-12,2025-08-13,Approved,,Mobile App,6720.0,19399.99,2025-08-15
APP11014,CUST10473,LEN1015,220000.0,,,6,Education,2025-02-23,,Pending,,DSA / Partner,,,
APP11015,CUST10742,LEN1003,185000.0,165000.0,11.19,36,Medical Emergency,2025-10-31,2025-11-03,Approved,,Website,2475.0,5416.75,2025-11-04
APP11016,CUST11167,LEN1005,580000.0,,,12,Vehicle Purchase,2025-08-21,,Rejected,Incomplete Documentation,Direct Telecall,,,
APP11017,CUST10283,LEN1020,180000.0,145000.0,23.16,18,Business Expansion,2024-04-30,2024-05-01,Approved,,Website,5075.0,9612.38,2024-05-04
APP11018,CUST11296,LEN1007,485000.0,430000.0,24.85,24,Personal Expenses,2024-05-03,2024-05-08,Approved,,Mobile App,11825.0,22917.4,2024-05-11
APP11019,CUST10207,LEN1005,500000.0,,,60,Vehicle Purchase,2025-12-07,,Pending,,Mobile App,,,
APP11020,CUST10342,LEN1003,95000.0,80000.0,24.51,60,Vehicle Purchase,2024-12-28,2024-12-29,Approved,,DSA / Partner,1200.0,2325.18,2024-12-31
APP11021,CUST10244,LEN1011,360000.0,295000.0,20.65,18,Medical Emergency,2024-02-16,2024-02-19,Approved,,Direct Telecall,6490.0,19197.45,2024-02-22
APP11022,CUST11292,LEN1015,295000.0,,,24,Debt Consolidation,2024-05-17,,Pending,,DSA / Partner,,,
APP11023,CUST10376,LEN1019,500000.0,,,36,Medical Emergency,2024-01-08,,Rejected,Past Loan Default,Mobile App,,,
APP11024,CUST11215,LEN1012,600000.0,,,24,Vehicle Purchase,2025-03-25,,Pending,,Website,,,
APP11025,CUST10362,LEN1017,440000.0,395000.0,13.74,18,Medical Emergency,2024-10-31,2024-11-04,Approved,,Mobile App,8295.0,24408.4,2024-11-07
APP11026,CUST10585,LEN1011,295000.0,285000.0,19.83,60,Home Renovation,2024-02-12,2024-02-17,Approved,,Mobile App,6270.0,7523.82,2024-02-18
APP11027,CUST10882,LEN1017,235000.0,200000.0,26.8,36,Business Expansion,2024-12-21,2024-12-23,Approved,,Mobile App,4200.0,8143.6,2024-12-26
APP11028,CUST10899,LEN1008,1000000.0,985000.0,12.5,18,Debt Consolidation,2024-04-18,2024-04-19,Approved,,Branch,19700.0,60296.35,2024-04-19
APP11029,CUST10424,LEN1018,350000.0,345000.0,20.82,60,Home Renovation,2025-09-04,2025-09-08,Approved,,Mobile App,6900.0,9298.51,2025-09-09
APP11030,CUST10014,LEN1016,570000.0,565000.0,19.11,6,Business Expansion,2024-10-15,2024-10-20,Approved,,Mobile App,15820.0,99484.38,2024-10-23
APP11031,CUST11067,LEN1005,385000.0,340000.0,14.85,18,Medical Emergency,2024-05-02,2024-05-04,Approved,,Direct Telecall,7650.0,21186.83,2024-05-04
APP11032,CUST10281,LEN1009,750000.0,710000.0,22.7,6,Business Expansion,2024-08-15,2024-08-19,Approved,,Mobile App,12780.0,126290.31,2024-08-21
APP11033,CUST10566,LEN1015,335000.0,,,36,Medical Emergency,2025-12-05,,Rejected,KYC Verification Failed,Direct Telecall,,,
APP11034,CUST10079,LEN1014,75000.0,70000.0,25.4,48,Business Expansion,2025-07-25,2025-07-25,Approved,,Mobile App,1330.0,2336.64,2025-07-25
APP11035,CUST10504,LEN1005,335000.0,285000.0,14.04,60,Education,2024-07-19,2024-07-20,Approved,,Direct Telecall,6412.5,6637.36,2024-07-23
APP11036,CUST10579,LEN1005,650000.0,,,6,Education,2025-03-20,,Rejected,Low Credit Score,Mobile App,,,
APP11037,CUST11005,LEN1018,375000.0,,,48,Home Renovation,2025-03-04,,Rejected,Incomplete Documentation,Mobile App,,,
APP11038,CUST10539,LEN1020,300000.0,270000.0,19.49,36,Education,2024-12-23,2024-12-24,Approved,,Direct Telecall,9450.0,9964.14,2024-12-26
APP11039,CUST10475,LEN1010,900000.0,,,24,Vehicle Purchase,2024-12-31,,Rejected,Past Loan Default,Branch,,,
APP11040,CUST10986,LEN1010,120000.0,105000.0,24.35,6,Debt Consolidation,2025-04-02,2025-04-02,Approved,,DSA / Partner,2625.0,18763.67,2025-04-03
APP11041,CUST10952,LEN1011,660000.0,630000.0,11.95,18,Vehicle Purchase,2024-05-11,2024-05-14,Approved,,Direct Telecall,13860.0,38404.06,2024-05-17
APP11042,CUST11408,LEN1008,95000.0,85000.0,18.02,18,Education,2024-03-03,2024-03-08,Approved,,DSA / Partner,1700.0,5424.3,2024-03-10
APP11043,CUST10843,LEN1013,500000.0,,,24,Vehicle Purchase,2024-02-25,,Rejected,KYC Verification Failed,Website,,,
APP11044,CUST10995,LEN1008,200000.0,175000.0,19.12,60,Personal Expenses,2025-04-03,2025-04-04,Approved,,Website,3500.0,4551.16,2025-04-05
APP11045,CUST11281,LEN1004,1000000.0,,,36,Business Expansion,2025-09-11,,Rejected,Past Loan Default,Mobile App,,,
APP11046,CUST10041,LEN1001,545000.0,445000.0,16.82,6,Business Expansion,2025-07-20,2025-07-21,Approved,,Website,11125.0,77847.36,2025-07-23
APP11047,CUST11097,LEN1007,800000.0,,,60,Vehicle Purchase,2024-08-22,,Rejected,KYC Verification Failed,Direct Telecall,,,
APP11048,CUST10331,LEN1012,600000.0,580000.0,15.79,12,Education,2024-02-06,2024-02-10,Approved,,Mobile App,14500.0,52566.28,2024-02-10
APP11049,CUST11028,LEN1013,500000.0,,,6,Home Renovation,2024-11-04,,Pending,,Website,,,
APP11050,CUST10050,LEN1008,710000.0,675000.0,12.94,48,Education,2024-10-05,2024-10-08,Approved,,Mobile App,13500.0,18088.47,2024-10-11
APP11051,CUST10269,LEN1009,750000.0,605000.0,19.87,6,Medical Emergency,2025-03-01,2025-03-05,Approved,,Branch,10890.0,106757.01,2025-03-06
APP11052,CUST10196,LEN1019,375000.0,,,12,Debt Consolidation,2025-03-11,,Rejected,Past Loan Default,Website,,,
APP11053,CUST10048,LEN1010,860000.0,,,12,Medical Emergency,2025-11-02,,Rejected,Past Loan Default,Website,,,
APP11054,CUST10966,LEN1013,265000.0,225000.0,27.78,6,Education,2025-07-28,2025-08-02,Approved,,DSA / Partner,5400.0,40596.37,2025-08-03
APP11055,CUST10784,LEN1001,335000.0,315000.0,23.32,48,Vehicle Purchase,2025-07-13,2025-07-17,Approved,,Website,7875.0,10151.52,2025-07-17
APP11056,CUST10814,LEN1008,195000.0,,,24,Medical Emergency,2024-11-14,,Pending,,Direct Telecall,,,
APP11057,CUST10681,LEN1005,575000.0,485000.0,25.72,6,Medical Emergency,2024-06-22,2024-06-26,Approved,,Branch,10912.5,87004.31,2024-06-27
APP11058,CUST10172,LEN1005,110000.0,105000.0,16.86,60,Wedding,2025-08-03,2025-08-06,Approved,,Branch,2362.5,2601.62,2025-08-08
APP11059,CUST10844,LEN1010,900000.0,,,60,Home Renovation,2024-11-25,,Rejected,Incomplete Documentation,Mobile App,,,
APP11060,CUST11158,LEN1020,300000.0,285000.0,12.88,6,Debt Consolidation,2024-08-02,2024-08-06,Approved,,Direct Telecall,9975.0,49300.29,2024-08-09
APP11061,CUST10642,LEN1008,270000.0,260000.0,31.96,48,Wedding,2025-07-22,2025-07-22,Approved,,Branch,5200.0,9660.26,2025-07-22
APP11062,CUST10872,LEN1003,335000.0,320000.0,17.33,60,Personal Expenses,2025-06-16,2025-06-19,Approved,,Mobile App,4800.0,8009.72,2025-06-19
APP11063,CUST10080,LEN1014,535000.0,,,48,Wedding,2025-07-14,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP11064,CUST10818,LEN1001,215000.0,185000.0,28.0,24,Debt Consolidation,2025-11-23,2025-11-25,Approved,,Direct Telecall,4625.0,10154.37,2025-11-26
APP11065,CUST10290,LEN1010,370000.0,,,12,Business Expansion,2025-09-11,,Pending,,Branch,,,
APP11066,CUST10515,LEN1016,720000.0,,,18,Home Renovation,2025-06-20,,Rejected,Incomplete Documentation,Mobile App,,,
APP11067,CUST10971,LEN1001,355000.0,355000.0,26.13,12,Home Renovation,2024-03-09,2024-03-14,Approved,,DSA / Partner,8875.0,33935.66,2024-03-15
APP11068,CUST10409,LEN1004,605000.0,540000.0,21.87,18,Medical Emergency,2025-10-01,2025-10-03,Approved,,Mobile App,9450.0,35459.45,2025-10-04
APP11069,CUST10707,LEN1001,765000.0,725000.0,22.9,18,Debt Consolidation,2025-08-21,2025-08-24,Approved,,DSA / Partner,18125.0,47970.14,2025-08-26
APP11070,CUST11150,LEN1018,335000.0,275000.0,11.15,12,Medical Emergency,2024-06-05,2024-06-06,Approved,,Branch,5500.0,24324.2,2024-06-08
APP11071,CUST11155,LEN1004,240000.0,230000.0,12.28,36,Vehicle Purchase,2025-08-12,2025-08-14,Approved,,Website,4025.0,7670.09,2025-08-17
APP11072,CUST10429,LEN1006,75000.0,60000.0,10.99,12,Education,2025-09-21,2025-09-21,Approved,,Mobile App,1800.0,5302.62,2025-09-23
APP11073,CUST10160,LEN1002,430000.0,385000.0,17.93,60,Wedding,2025-11-11,2025-11-11,Approved,,DSA / Partner,7700.0,9761.81,2025-11-12
APP11074,CUST11148,LEN1013,500000.0,485000.0,17.99,24,Wedding,2024-11-15,2024-11-15,Approved,,Website,11640.0,24210.85,2024-11-16
APP11075,CUST10341,LEN1009,305000.0,275000.0,12.87,60,Vehicle Purchase,2025-03-28,2025-04-02,Approved,,Branch,4950.0,6238.81,2025-04-02
APP11076,CUST11143,LEN1014,255000.0,245000.0,14.6,12,Personal Expenses,2025-04-22,2025-04-25,Approved,,Website,4655.0,22067.07,2025-04-26
APP11077,CUST11264,LEN1018,785000.0,775000.0,25.98,12,Vehicle Purchase,2024-07-02,2024-07-03,Approved,,Website,15500.0,74028.32,2024-07-06
APP11078,CUST10740,LEN1017,120000.0,,,36,Debt Consolidation,2024-04-06,,Pending,,Website,,,
APP11079,CUST10756,LEN1009,260000.0,,,6,Debt Consolidation,2025-10-24,,Rejected,KYC Verification Failed,Mobile App,,,
APP11080,CUST11315,LEN1016,420000.0,340000.0,12.22,48,Debt Consolidation,2025-10-02,2025-10-02,Approved,,Website,9520.0,8990.27,2025-10-05
APP11081,CUST11245,LEN1015,400000.0,320000.0,16.19,24,Medical Emergency,2025-01-13,2025-01-14,Approved,,Mobile App,10400.0,15697.26,2025-01-15
APP11082,CUST10270,LEN1003,320000.0,295000.0,10.69,60,Medical Emergency,2025-03-30,2025-03-30,Approved,,Mobile App,4425.0,6368.5,2025-04-01
APP11083,CUST10398,LEN1020,290000.0,285000.0,15.3,18,Business Expansion,2024-06-22,2024-06-24,Approved,,Direct Telecall,9975.0,17819.93,2024-06-24
APP11084,CUST11361,LEN1013,500000.0,485000.0,12.0,48,Personal Expenses,2024-07-16,2024-07-21,Approved,,Mobile App,11640.0,12771.91,2024-07-23
APP11085,CUST10172,LEN1006,115000.0,,,18,Education,2025-06-01,,Rejected,Insufficient Monthly Income,Direct Telecall,,,
APP11086,CUST10355,LEN1001,385000.0,345000.0,25.2,36,Business Expansion,2024-12-15,2024-12-15,Approved,,Mobile App,8625.0,13753.66,2024-12-18
APP11087,CUST10181,LEN1004,1000000.0,,,12,Medical Emergency,2024-11-21,,Rejected,Past Loan Default,Mobile App,,,
APP11088,CUST11284,LEN1001,660000.0,,,60,Personal Expenses,2025-10-15,,Rejected,KYC Verification Failed,Mobile App,,,
APP11089,CUST10943,LEN1003,525000.0,,,12,Debt Consolidation,2025-10-19,,Pending,,Direct Telecall,,,
APP11090,CUST10392,LEN1005,215000.0,180000.0,11.45,24,Debt Consolidation,2024-10-12,2024-10-13,Approved,,Mobile App,4050.0,8427.07,2024-10-14
APP11091,CUST10559,LEN1007,295000.0,250000.0,18.76,18,Debt Consolidation,2025-03-26,2025-03-30,Approved,,Direct Telecall,6875.0,16042.16,2025-04-01
APP11092,CUST10715,LEN1017,290000.0,255000.0,18.97,48,Home Renovation,2025-08-22,2025-08-23,Approved,,Mobile App,5355.0,7620.49,2025-08-26
APP11093,CUST10711,LEN1010,85000.0,,,48,Debt Consolidation,2025-06-09,,Pending,,Mobile App,,,
APP11094,CUST10432,LEN1009,255000.0,240000.0,17.42,18,Personal Expenses,2025-06-13,2025-06-14,Approved,,Mobile App,4320.0,15247.11,2025-06-17
APP11095,CUST11202,LEN1011,135000.0,,,24,Personal Expenses,2024-04-17,,Pending,,Website,,,
APP11096,CUST11290,LEN1012,600000.0,520000.0,24.27,6,Home Renovation,2025-05-01,2025-05-01,Approved,,DSA / Partner,13000.0,92903.93,2025-05-02
APP11097,CUST10734,LEN1010,280000.0,270000.0,11.87,36,Home Renovation,2025-03-25,2025-03-29,Approved,,Mobile App,6750.0,8951.11,2025-04-01
APP11098,CUST11497,LEN1013,235000.0,215000.0,23.46,12,Debt Consolidation,2025-01-17,2025-01-20,Approved,,Direct Telecall,5160.0,20274.17,2025-01-22
APP11099,CUST10083,LEN1008,750000.0,715000.0,25.77,36,Medical Emergency,2025-03-12,2025-03-15,Approved,,DSA / Partner,14300.0,28720.26,2025-03-15
APP11100,CUST10336,LEN1017,140000.0,115000.0,22.73,18,Education,2024-05-22,2024-05-22,Approved,,Branch,2415.0,7599.55,2024-05-22
APP11101,CUST10634,LEN1005,195000.0,155000.0,21.82,24,Vehicle Purchase,2025-04-16,2025-04-17,Approved,,Mobile App,3487.5,8027.34,2025-04-19
APP11102,CUST10630,LEN1003,120000.0,115000.0,17.28,60,Education,2024-04-02,2024-04-06,Approved,,DSA / Partner,1725.0,2875.39,2024-04-08
APP11103,CUST10011,LEN1016,175000.0,,,6,Wedding,2025-12-04,,Pending,,Branch,,,
APP11104,CUST10808,LEN1007,555000.0,530000.0,26.67,48,Vehicle Purchase,2024-09-05,2024-09-06,Approved,,DSA / Partner,14575.0,18070.53,2024-09-08
APP11105,CUST10274,LEN1013,500000.0,455000.0,22.8,18,Vehicle Purchase,2025-02-07,2025-02-12,Approved,,Branch,10920.0,30083.27,2025-02-12
APP11106,CUST10455,LEN1020,225000.0,205000.0,10.5,12,Business Expansion,2024-12-14,2024-12-18,Approved,,Website,7175.0,18070.46,2024-12-21
APP11107,CUST10159,LEN1008,260000.0,,,12,Personal Expenses,2024-11-05,,Pending,,Mobile App,,,
APP11108,CUST10892,LEN1003,255000.0,,,48,Home Renovation,2024-06-03,,Rejected,KYC Verification Failed,DSA / Partner,,,
APP11109,CUST10638,LEN1013,455000.0,,,24,Personal Expenses,2025-03-07,,Pending,,Website,,,
APP11110,CUST10368,LEN1006,500000.0,435000.0,30.42,36,Medical Emergency,2024-03-25,2024-03-30,Approved,,DSA / Partner,13050.0,18566.65,2024-04-02
APP11111,CUST10026,LEN1006,500000.0,400000.0,15.5,36,Vehicle Purchase,2025-04-10,2025-04-15,Approved,,Direct Telecall,12000.0,13964.27,2025-04-18
APP11112,CUST10866,LEN1002,260000.0,235000.0,20.04,18,Medical Emergency,2025-04-06,2025-04-11,Approved,,Branch,4700.0,15223.87,2025-04-13
APP11113,CUST11096,LEN1012,100000.0,95000.0,10.74,12,Vehicle Purchase,2025-01-27,2025-01-27,Approved,,Branch,2375.0,8384.74,2025-01-29
APP11114,CUST11450,LEN1019,90000.0,,,36,Wedding,2024-02-19,,Pending,,DSA / Partner,,,
APP11115,CUST10952,LEN1010,155000.0,125000.0,12.3,60,Wedding,2025-01-10,2025-01-12,Approved,,DSA / Partner,3125.0,2799.54,2025-01-14
APP11116,CUST10872,LEN1011,525000.0,440000.0,18.17,60,Personal Expenses,2024-09-30,2024-09-30,Approved,,Branch,9680.0,11213.84,2024-10-03
APP11117,CUST10665,LEN1010,900000.0,815000.0,18.34,36,Medical Emergency,2024-02-07,2024-02-08,Approved,,Website,20375.0,29603.4,2024-02-08
APP11118,CUST11096,LEN1004,105000.0,90000.0,11.87,12,Wedding,2024-10-08,2024-10-12,Approved,,DSA / Partner,1575.0,7990.92,2024-10-13
APP11119,CUST11073,LEN1019,285000.0,235000.0,13.43,6,Business Expansion,2024-02-09,2024-02-14,Approved,,Website,7050.0,40715.09,2024-02-14
APP11120,CUST10783,LEN1017,905000.0,800000.0,10.57,6,Business Expansion,2024-11-05,2024-11-10,Approved,,Direct Telecall,16800.0,137473.93,2024-11-12
APP11121,CUST11478,LEN1003,305000.0,260000.0,11.41,24,Medical Emergency,2025-08-07,2025-08-11,Approved,,Mobile App,3900.0,12167.59,2025-08-12
APP11122,CUST11422,LEN1002,330000.0,,,24,Education,2024-10-08,,Pending,,DSA / Partner,,,
APP11123,CUST11411,LEN1006,200000.0,195000.0,24.42,48,Personal Expenses,2025-02-12,2025-02-14,Approved,,Branch,5850.0,6402.72,2025-02-14
APP11124,CUST10834,LEN1007,95000.0,,,24,Home Renovation,2024-09-30,,Pending,,Website,,,
APP11125,CUST10948,LEN1020,300000.0,,,48,Business Expansion,2024-08-14,,Pending,,Mobile App,,,
APP11126,CUST10461,LEN1001,220000.0,,,12,Medical Emergency,2024-10-21,,Rejected,Incomplete Documentation,Branch,,,
APP11127,CUST11459,LEN1020,300000.0,,,36,Vehicle Purchase,2025-09-01,,Pending,,Direct Telecall,,,
APP11128,CUST10674,LEN1018,350000.0,,,36,Personal Expenses,2024-12-14,,Rejected,KYC Verification Failed,Website,,,
APP11129,CUST10710,LEN1015,60000.0,,,60,Wedding,2025-06-29,,Pending,,Mobile App,,,
APP11130,CUST11429,LEN1006,425000.0,,,18,Vehicle Purchase,2025-11-07,,Rejected,Past Loan Default,Mobile App,,,
APP11131,CUST10161,LEN1016,140000.0,120000.0,17.88,18,Medical Emergency,2025-06-26,2025-06-28,Approved,,Mobile App,3360.0,7649.83,2025-07-01
APP11132,CUST11382,LEN1015,95000.0,85000.0,28.55,36,Home Renovation,2024-12-26,2024-12-26,Approved,,Branch,2762.5,3541.21,2024-12-28
APP11133,CUST11140,LEN1016,445000.0,440000.0,17.14,24,Home Renovation,2025-09-13,2025-09-16,Approved,,DSA / Partner,12320.0,21784.21,2025-09-17
APP11134,CUST10433,LEN1004,745000.0,680000.0,28.18,12,Home Renovation,2025-02-14,2025-02-15,Approved,,Direct Telecall,11900.0,65683.97,2025-02-18
APP11135,CUST11228,LEN1009,400000.0,395000.0,24.83,18,Medical Emergency,2025-12-04,2025-12-06,Approved,,Direct Telecall,7110.0,26507.83,2025-12-09
APP11136,CUST10462,LEN1013,160000.0,160000.0,11.03,24,Debt Consolidation,2024-06-09,2024-06-11,Approved,,DSA / Partner,3840.0,7459.48,2024-06-11
APP11137,CUST11091,LEN1011,1000000.0,,,48,Home Renovation,2024-04-10,,Rejected,Insufficient Monthly Income,Direct Telecall,,,
APP11138,CUST11189,LEN1014,665000.0,,,24,Education,2024-01-30,,Rejected,Past Loan Default,Direct Telecall,,,
APP11139,CUST10460,LEN1005,445000.0,,,36,Medical Emergency,2025-08-07,,Rejected,Incomplete Documentation,Branch,,,
APP11140,CUST10838,LEN1001,600000.0,,,12,Home Renovation,2025-10-02,,Pending,,Branch,,,
APP11141,CUST10967,LEN1003,505000.0,490000.0,13.05,6,Vehicle Purchase,2025-06-07,2025-06-08,Approved,,Branch,7350.0,84803.12,2025-06-11
APP11142,CUST10756,LEN1008,130000.0,110000.0,25.48,48,Education,2024-05-15,2024-05-16,Approved,,Website,2200.0,3676.79,2024-05-19
APP11143,CUST10941,LEN1008,495000.0,445000.0,13.92,24,Education,2025-04-17,2025-04-21,Approved,,Mobile App,8900.0,21348.92,2025-04-23
APP11144,CUST10327,LEN1008,445000.0,415000.0,28.5,6,Personal Expenses,2024-02-03,2024-02-07,Approved,,Direct Telecall,8300.0,75028.57,2024-02-10
APP11145,CUST10790,LEN1003,1000000.0,930000.0,15.15,18,Medical Emergency,2025-09-13,2025-09-13,Approved,,Direct Telecall,13950.0,58083.53,2025-09-16
APP11146,CUST10985,LEN1002,425000.0,400000.0,18.85,24,Personal Expenses,2025-02-13,2025-02-18,Approved,,Website,8000.0,20134.31,2025-02-21
APP11147,CUST10878,LEN1004,175000.0,165000.0,18.21,60,Debt Consolidation,2024-04-24,2024-04-29,Approved,,Branch,2887.5,4208.79,2024-05-01
APP11148,CUST10291,LEN1008,1000000.0,930000.0,13.81,12,Debt Consolidation,2024-12-03,2024-12-08,Approved,,Mobile App,18600.0,83418.9,2024-12-11
APP11149,CUST10502,LEN1009,185000.0,175000.0,23.88,48,Wedding,2025-04-06,2025-04-10,Approved,,Website,3150.0,5693.72,2025-04-10
APP11150,CUST10287,LEN1005,900000.0,,,6,Education,2025-07-31,,Rejected,KYC Verification Failed,Website,,,
APP11151,CUST11462,LEN1010,610000.0,525000.0,15.67,48,Home Renovation,2025-10-11,2025-10-16,Approved,,Branch,13125.0,14790.07,2025-10-18
APP11152,CUST10317,LEN1005,180000.0,150000.0,25.27,18,Vehicle Purchase,2025-10-14,2025-10-18,Approved,,Website,3375.0,10098.66,2025-10-20
APP11153,CUST10304,LEN1019,280000.0,,,18,Vehicle Purchase,2025-09-25,,Pending,,DSA / Partner,,,
APP11154,CUST10349,LEN1012,175000.0,,,36,Business Expansion,2025-01-18,,Pending,,Branch,,,
APP11155,CUST10775,LEN1016,985000.0,965000.0,16.66,60,Wedding,2025-05-10,2025-05-10,Approved,,Mobile App,27020.0,23806.67,2025-05-12
APP11156,CUST10461,LEN1010,90000.0,85000.0,14.63,12,Debt Consolidation,2024-05-02,2024-05-05,Approved,,Branch,2125.0,7657.12,2024-05-05
APP11157,CUST11074,LEN1008,1000000.0,,,18,Personal Expenses,2025-10-03,,Rejected,Low Credit Score,DSA / Partner,,,
APP11158,CUST10675,LEN1017,80000.0,75000.0,27.56,36,Medical Emergency,2025-04-02,2025-04-04,Approved,,Mobile App,1575.0,3084.47,2025-04-05
APP11159,CUST11413,LEN1008,75000.0,,,48,Wedding,2024-02-11,,Pending,,Mobile App,,,
APP11160,CUST11248,LEN1009,210000.0,,,6,Education,2024-03-06,,Rejected,High Debt-to-Income Ratio,Direct Telecall,,,
APP11161,CUST11071,LEN1010,150000.0,135000.0,17.03,12,Education,2025-08-18,2025-08-18,Approved,,Branch,3375.0,12314.56,2025-08-20
APP11162,CUST11299,LEN1003,585000.0,,,6,Wedding,2025-05-02,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP11163,CUST10205,LEN1018,145000.0,115000.0,18.49,36,Wedding,2025-08-05,2025-08-05,Approved,,Website,2300.0,4185.85,2025-08-08
APP11164,CUST11317,LEN1007,695000.0,,,48,Wedding,2024-09-14,,Pending,,Mobile App,,,
